DateTime,Kitchen Cabinet,2nd Floor Bedroom,Main Bedroom,Living Room,Outside
44810.79861,20.9,,,,
44810.84028,20.9,,,,
44810.88194,20.9,,,,
44810.92361,20.9,,,,
44810.96528,21,,,,
44811.00694,21,,,,
44811.04861,21,,,,
44811.09028,21,,,,
44811.13194,20.9,,,,
44811.17361,20.9,,,,
44811.21528,20.9,,,,
44811.25694,20.8,,,,
44811.29861,20.7,,,,
44811.34028,20.6,,,,
44811.38194,20.5,,,,
44811.42361,20.4,,,,
44811.46528,20.4,,,,
44811.50694,20.5,,,,
44811.54861,20.6,,,,
44811.59028,20.9,,,,
44811.63194,20.9,,,,
44811.67361,20.9,,,,
44811.71528,20.9,,,,
44811.75694,21,,,,
44811.79861,21,,,,
44811.84028,20.9,,,,
44811.88194,20.4,,,,
44811.92361,20,,,,
44811.96528,20.3,,,,
44812.00694,20.5,,,,
44812.04861,20.6,,,,
44812.09028,20.6,,,,
44812.13194,20.6,,,,
44812.17361,20.5,,,,
44812.21528,20.4,,,,
44812.25694,20.2,,,,
44812.29861,20,,,,
44812.34028,19.9,,,,
44812.38194,19.8,,,,
44812.42361,19.8,,,,
44812.46528,19.8,,,,
44812.50694,19.8,,,,
44812.54861,19.9,,,,
44812.59028,20.1,,,,
44812.63194,20.1,,,,
44812.67361,20.1,,,,
44812.71528,20.2,,,,
44812.75694,20.3,,,,
44812.79861,20.5,,,,
44812.84028,20.6,,,,
44812.88194,20.7,,,,
44812.92361,20.7,,,,
44812.96528,20.8,,,,
44813.00694,20.9,,,,
44813.04861,20.8,,,,
44813.09028,20.7,,,,
44813.13194,20.6,,,,
44813.17361,20.4,,,,
44813.21528,20.3,,,,
44813.25694,20.2,,,,
44813.29861,20,,,,
44813.34028,19.9,,,,
44813.38194,19.7,,,,
44813.42361,19.6,,,,
44813.46528,19.6,,,,
44813.50694,19.7,,,,
44813.54861,19.8,,,,
44813.59028,19.8,,,,
44813.63194,20,,,,
44813.67361,20.2,,,,
44813.71528,20.4,,,,
44813.75694,20.6,,,,
44813.79861,20.8,,,,
44813.84028,20.9,,,,
44813.88194,21,,,,
44813.92361,21.1,,,,
44813.96528,21.1,,,,
44814.00694,21.2,,,,
44814.04861,21.2,,,,
44814.09028,21.3,,,,
44814.13194,21.3,,,,
44814.17361,21.3,,,,
44814.21528,21.2,,,,
44814.25694,21.1,,,,
44814.29861,21,,,,
44814.34028,20.9,,,,
44814.38194,20.9,,,,
44814.42361,20.9,,,,
44814.46528,21,,,,
44814.50694,21.1,,,,
44814.54861,21.2,,,,
44814.59028,21.3,,,,
44814.63194,21.5,,,,
44814.67361,21.7,,,,
44814.71528,21.9,,,,
44814.75694,22.1,,,,
44814.79861,22.2,,,,
44814.84028,22.4,,,,
44814.88194,22.5,,,,
44814.92361,22.6,,,,
44814.96528,22.6,,,,
44815.00694,22.7,,,,
44815.04861,22.7,,,,
44815.09028,22.9,,,,
44815.13194,22.9,,,,
44815.17361,22.8,,,,
44815.21528,22.8,,,,
44815.25694,22.7,,,,
44815.29861,22.7,,,,
44815.34028,22.6,,,,
44815.38194,22.5,,,,
44815.42361,22.5,,,,
44815.46528,22.4,,,,
44815.50694,22.4,,,,
44815.54861,22.4,,,,
44815.59028,22.4,,,,
44815.63194,22.5,,,,
44815.67361,22.6,,,,
44815.71528,22.7,,,,
44815.75694,22.8,,,,
44815.79861,22.9,,,,
44815.84028,22.9,,,,
44815.88194,23,,,,
44815.92361,23,,,,
44815.96528,23,,,,
44816.00694,23.1,,,,
44816.04861,23.2,,,,
44816.09028,23.3,,,,
44816.13194,23.3,,,,
44816.17361,23.3,,,,
44816.21528,23.3,,,,
44816.25694,23.2,,,,
44816.29861,23.2,,,,
44816.34028,23.1,,,,
44816.38194,23,,,,
44816.42361,23,,,,
44816.46528,23,,,,
44816.50694,23.1,,,,
44816.54861,23.2,,,,
44816.59028,23.3,,,,
44816.63194,23.5,,,,
44816.67361,23.6,,,,
44816.71528,23.7,,,,
44816.75694,23.9,,,,
44816.79861,24,,,,
44816.84028,24,,,,
44816.88194,24.2,,,,
44816.92361,24.2,,,,
44816.96528,24.3,,,,
44817.00694,24.5,,,,
44817.04861,24.5,,,,
44817.09028,24.3,,,,
44817.13194,24.1,,,,
44817.17361,23.9,,,,
44817.21528,23.6,,,,
44817.25694,23.5,,,,
44817.29861,23.4,,,,
44817.34028,23.3,,,,
44817.38194,23.3,,,,
44817.42361,23.3,,,,
44817.46528,23.3,,,,
44817.50694,23.4,,,,
44817.54861,23.5,,,,
44817.59028,23.5,,,,
44817.63194,23.6,,,,
44817.67361,23.7,,,,
44817.71528,23.8,,,,
44817.75694,23.7,,,,
44817.79861,23.4,,,,
44817.84028,23.1,,,,
44817.88194,23,,,,
44817.92361,23.2,,,,
44817.96528,22.9,,,,
44818.00694,23.1,,,,
44818.04861,23.2,,,,
44818.09028,23.2,,,,
44818.13194,23.3,,,,
44818.17361,23.3,,,,
44818.21528,23.2,,,,
44818.25694,23.1,,,,
44818.29861,23,,,,
44818.34028,22.9,,,,
44818.38194,22.7,,,,
44818.42361,22.6,,,,
44818.46528,22.5,,,,
44818.50694,22.6,,,,
44818.54861,22.6,,,,
44818.59028,22.7,,,,
44818.63194,22.9,,,,
44818.67361,22.9,,,,
44818.71528,22.8,,,,
44818.75694,22.6,,,,
44818.79861,22.6,,,,
44818.84028,22.7,,,,
44818.88194,22.8,,,,
44818.92361,22.9,,,,
44818.96528,22.9,,,,
44819.00694,23.2,,,,
44819.04861,23.1,,,,
44819.09028,23.1,,,,
44819.13194,23,,,,
44819.17361,22.9,,,,
44819.21528,22.9,,,,
44819.25694,22.7,,,,
44819.29861,22.5,,,,
44819.34028,22.3,,,,
44819.38194,22.2,,,,
44819.42361,22,,,,
44819.46528,21.8,,,,
44819.50694,21.7,,,,
44819.54861,21.5,,,,
44819.59028,21.5,,,,
44819.63194,21.5,,,,
44819.67361,21.4,,,,
44819.71528,21.3,,,,
44819.75694,20.4,,,,
44819.79861,19.8,,,,
44819.84028,19.9,,,,
44819.88194,18.9,,,,
44819.92361,18.4,,,,
44819.96528,18,,,,
44820.00694,18.4,,,,
44820.04861,18.6,,,,
44820.09028,18.8,,,,
44820.13194,18.9,,,,
44820.17361,18.9,,,,
44820.21528,18.8,,,,
44820.25694,18.7,,,,
44820.29861,18.6,,,,
44820.34028,18.5,,,,
44820.38194,18.3,,,,
44820.42361,18.1,,,,
44820.46528,18,,,,
44820.50694,18,,,,
44820.54861,18,,,,
44820.59028,18.1,,,,
44820.63194,18.3,,,,
44820.67361,18.5,,,,
44820.71528,18.6,,,,
44820.75694,18.7,,,,
44820.79861,18.9,,,,
44820.84028,18.9,,,,
44820.88194,19,,,,
44820.92361,19,,,,
44820.96528,19,,,,
44821.00694,19.2,,,,
44821.04861,19.7,,,,
44821.09028,19.8,,,,
44821.13194,19.6,,,,
44821.17361,19.4,,,,
44821.21528,19.2,,,,
44821.25694,18.9,,,,
44821.29861,18.7,,,,
44821.34028,18.5,,,,
44821.38194,18.3,,,,
44821.42361,18.1,,,,
44821.46528,18,,,,
44821.50694,18.1,,,,
44821.54861,18.1,,,,
44821.59028,18,,,,
44821.63194,18.1,,,,
44821.67361,18.1,,,,
44821.71528,18.2,,,,
44821.75694,18.3,,,,
44821.79861,18.3,,,,
44821.84028,18.6,,,,
44821.88194,19.1,,,,
44821.92361,19.3,,,,
44821.96528,19.5,,,,
44822.00694,19.5,,,,
44822.04861,19.5,,,,
44822.09028,19.4,,,,
44822.13194,19.3,,,,
44822.17361,19.2,,,,
44822.21528,19.2,,,,
44822.25694,19,,,,
44822.29861,19,,,,
44822.34028,18.9,,,,
44822.38194,18.9,,,,
44822.42361,19,,,,
44822.46528,19,,,,
44822.50694,19.2,,,,
44822.54861,19.4,,,,
44822.59028,19.6,,,,
44822.63194,19.8,,,,
44822.67361,20,,,,
44822.71528,20.3,,,,
44822.75694,20.5,,,,
44822.79861,20.7,,,,
44822.84028,20.9,,,,
44822.88194,21,,,,
44822.92361,21.2,,,,
44822.96528,21.4,,,,
44823.00694,21.5,,,,
44823.04861,21.7,,,,
44823.09028,21.8,,,,
44823.13194,21.8,,,,
44823.17361,21.8,,,,
44823.21528,21.8,,,,
44823.25694,21.8,,,,
44823.29861,21.7,,,,
44823.34028,21.7,,,,
44823.38194,21.6,,,,
44823.42361,21.5,,,,
44823.46528,21.4,,,,
44823.50694,21.3,,,,
44823.54861,21.2,,,,
44823.59028,21.1,,,,
44823.63194,21.1,,,,
44823.67361,21.1,,,,
44823.71528,21,,,,
44823.75694,20.9,,,,
44823.79861,20.9,,,,
44823.84028,20.9,,,,
44823.88194,20.9,,,,
44823.92361,20.9,,,,
44823.96528,21,,,,
44824.00694,20.9,,,,
44824.04861,20.9,,,,
44824.09028,20.8,,,,
44824.13194,20.7,,,,
44824.17361,20.6,,,,
44824.21528,20.5,,,,
44824.25694,20.3,,,,
44824.29861,20.3,,,,
44824.34028,20.2,,,,
44824.38194,20.1,,,,
44824.42361,19.9,,,,
44824.46528,19.8,,,,
44824.50694,19.8,,,,
44824.54861,19.8,,,,
44824.59028,19.7,,,,
44824.63194,19.7,,,,
44824.67361,19.6,,,,
44824.71528,19.6,,,,
44824.75694,19.6,,,,
44824.79861,19.6,,,,
44824.84028,20,,,,
44824.88194,20.4,,,,
44824.92361,20.5,,,,
44824.96528,20.5,,,,
44825.00694,20.5,,,,
44825.04861,20.4,,,,
44825.09028,20.3,,,,
44825.13194,20.2,,,,
44825.17361,20.1,,,,
44825.21528,19.9,,,,
44825.25694,19.8,,,,
44825.29861,19.7,,,,
44825.34028,19.5,,,,
44825.38194,19.3,,,,
44825.42361,19.3,,,,
44825.46528,19.3,,,,
44825.50694,19.3,,,,
44825.54861,19.2,,,,
44825.59028,19.3,,,,
44825.63194,19.3,,,,
44825.67361,19.3,,,,
44825.71528,19.4,,,,
44825.75694,19.5,,,,
44825.79861,19.5,,,,
44825.84028,19.6,,,,
44825.88194,19.8,,,,
44825.92361,19.9,,,,
44825.96528,20,,,,
44826.00694,20,,,,
44826.04861,20,,,,
44826.09028,19.9,,,,
44826.13194,19.9,,,,
44826.17361,19.8,,,,
44826.21528,19.8,,,,
44826.25694,19.8,,,,
44826.29861,19.8,,,,
44826.34028,19.8,,,,
44826.38194,19.8,,,,
44826.42361,19.8,,,,
44826.46528,19.8,,,,
44826.50694,19.7,,,,
44826.54861,19.8,,,,
44826.59028,19.8,,,,
44826.63194,19.8,,,,
44826.67361,19.8,,,,
44826.71528,19.8,,,,
44826.75694,19.8,,,,
44826.79861,19.8,,,,
44826.84028,19.7,,,,
44826.88194,19.6,,,,
44826.92361,19.6,,,,
44826.96528,19.7,,,,
44827.00694,19.6,,,,
44827.04861,19.5,,,,
44827.09028,19.3,,,,
44827.13194,19.2,,,,
44827.17361,19,,,,
44827.21528,18.8,,,,
44827.25694,18.6,,,,
44827.29861,18.5,,,,
44827.34028,18.6,,,,
44827.38194,18.6,,,,
44827.42361,18.7,,,,
44827.46528,18.6,,,,
44827.50694,18.8,,,,
44827.54861,18.9,,,,
44827.59028,18.8,,,,
44827.63194,18.6,,,,
44827.67361,18.5,,,,
44827.71528,18.3,,,,
44827.75694,18.2,,,,
44827.79861,18.5,,,,
44827.84028,19,,,,
44827.88194,18.9,,,,
44827.92361,18.6,,,,
44827.96528,18.5,,,,
44828.00694,18.3,,,,
44828.04861,18.1,,,,
44828.09028,17.8,,,,
44828.13194,17.5,,,,
44828.17361,17.3,,,,
44828.21528,17,,,,
44828.25694,16.7,,,,
44828.29861,16.5,,,,
44828.34028,16.2,,,,
44828.38194,16.7,,,,
44828.42361,17.1,,,,
44828.46528,17.4,,,,
44828.50694,18,,,,
44828.54861,18.2,,,,
44828.59028,18.1,,,,
44828.63194,18,,,,
44828.67361,18,,,,
44828.71528,18,,,,
44828.75694,18.1,,,,
44828.79861,18.1,,,,
44828.84028,18.4,,,,
44828.88194,18.9,,,,
44828.92361,19.5,,,,
44828.96528,19.7,,,,
44829.00694,19.6,,,,
44829.04861,19.4,,,,
44829.09028,19.2,,,,
44829.13194,19,,,,
44829.17361,18.8,,,,
44829.21528,18.6,,,,
44829.25694,18.5,,,,
44829.29861,18.4,,,,
44829.34028,18.3,,,,
44829.38194,18.5,,,,
44829.42361,18.9,,,,
44829.46528,19.2,,,,
44829.50694,19.6,,,,
44829.54861,20.2,,,,
44829.59028,20.6,,,,
44829.63194,20.5,,,,
44829.67361,20.3,,,,
44829.71528,20.3,,,,
44829.75694,20.2,,,,
44829.79861,20.1,,,,
44829.84028,20.6,,,,
44829.88194,20.7,,,,
44829.92361,20.6,,,,
44829.96528,21.1,,,,
44830.00694,21,,,,
44830.04861,20.8,,,,
44830.09028,20.6,,,,
44830.13194,20.5,,,,
44830.17361,20.3,,,,
44830.21528,20.2,,,,
44830.25694,20.1,,,,
44830.29861,20.2,,,,
44830.34028,20.3,,,,
44830.38194,20.5,,,,
44830.42361,20.8,,,,
44830.46528,21,,,,
44830.50694,20.9,,,,
44830.54861,20.8,,,,
44830.59028,20.8,,,,
44830.63194,20.8,,,,
44830.67361,20.9,,,,
44830.71528,20.9,,,,
44830.75694,20.9,,,,
44830.79861,20.8,,,,
44830.84028,20.6,,,,
44830.88194,20.9,,,,
44830.92361,20.9,,,,
44830.96528,20.9,,,,
44831.00694,20.9,,,,
44831.04861,20.9,,,,
44831.09028,20.8,,,,
44831.13194,20.7,,,,
44831.17361,20.5,,,,
44831.21528,20.3,,,,
44831.25694,20.2,,,,
44831.29861,20,,,,
44831.34028,19.8,,,,
44831.38194,19.8,,,,
44831.42361,19.7,,,,
44831.46528,19.7,,,,
44831.50694,20.1,,,,
44831.54861,20.1,,,,
44831.59028,20.1,,,,
44831.63194,20,,,,
44831.67361,20.1,,,,
44831.71528,20.1,,,,
44831.75694,20.2,,,,
44831.79861,20.2,,,,
44831.84028,20.6,,,,
44831.88194,20.6,,,,
44831.92361,20.7,,,,
44831.96528,20.7,,,,
44832.00694,20.5,,,,
44832.04861,20.3,,,,
44832.09028,20.2,,,,
44832.13194,19.9,,,,
44832.17361,19.8,,,,
44832.21528,19.5,,,,
44832.25694,19.4,,,,
44832.29861,19.5,,,,
44832.34028,19.8,,,,
44832.38194,20.1,,,,
44832.42361,20.3,,,,
44832.46528,20.6,,,,
44832.50694,20.5,,,,
44832.54861,20.4,,,,
44832.59028,20.4,,,,
44832.63194,20.3,,,,
44832.67361,20.3,,,,
44832.71528,20.4,,,,
44832.75694,20.3,,,,
44832.79861,20.3,,,,
44832.84028,20.3,,,,
44832.88194,20.2,,,,
44832.92361,20.9,,,,
44832.96528,21.3,,,,
44833.00694,21,,,,
44833.04861,20.7,,,,
44833.09028,20.4,,,,
44833.13194,20.2,,,,
44833.17361,20,,,,
44833.21528,19.8,,,,
44833.25694,19.5,,,,
44833.29861,19.8,,,,
44833.34028,20.1,,,,
44833.38194,20,,,,
44833.42361,19.8,,,,
44833.46528,19.6,,,,
44833.50694,19.5,,,,
44833.54861,19.4,,,,
44833.59028,19.4,,,,
44833.63194,20.3,,,,
44833.67361,20.9,,,,
44833.71528,20.4,,,,
44833.75694,20.2,,,,
44833.79861,20,,,,
44833.84028,19.9,,,,
44833.88194,20.3,,,,
44833.92361,20.5,,,,
44833.96528,20.6,,,,
44834.00694,20.3,,,,
44834.04861,19.9,,,,
44834.09028,19.6,,,,
44834.13194,19.3,,,,
44834.17361,19.1,,,,
44834.21528,18.9,,,,
44834.25694,18.9,,,,
44834.29861,19.6,,,,
44834.34028,19.9,,,,
44834.38194,20,,,,
44834.42361,19.8,,,,
44834.46528,19.7,,,,
44834.50694,19.9,,,,
44834.54861,19.7,,,,
44834.59028,19.4,,,,
44834.63194,19.2,,,,
44834.67361,19.3,,,,
44834.71528,19.2,,,,
44834.75694,19.2,,,,
44834.79861,19.2,,,,
44834.84028,19,,,,
44834.88194,19.2,,,,
44834.92361,19.6,,,,
44834.96528,19.7,,,,
44835.00694,19.5,,,,
44835.04861,19.2,,,,
44835.09028,19,,,,
44835.13194,18.8,,,,
44835.17361,18.6,,,,
44835.21528,18.6,,,,
44835.25694,18.4,,,,
44835.29861,18.3,,,,
44835.34028,18.3,,,,
44835.38194,18.2,,,,
44835.42361,18.5,,,,
44835.46528,18.8,,,,
44835.50694,18.8,,,,
44835.54861,18.6,,,,
44835.59028,18.4,,,,
44835.63194,18.3,,,,
44835.67361,18.3,,,,
44835.71528,18.2,,,,
44835.75694,18.2,,,,
44835.79861,18.2,,,,
44835.84028,18.2,,,,
44835.88194,18.4,,,,
44835.92361,19.2,,,,
44835.96528,19.8,,,,
44836.00694,20.7,,,,
44836.04861,20.8,,,,
44836.09028,20.3,,,,
44836.13194,20,,,,
44836.17361,19.8,,,,
44836.21528,19.6,,,,
44836.25694,19.5,,,,
44836.29861,19.4,,,,
44836.34028,19.4,,,,
44836.38194,19.6,,,,
44836.42361,19.8,,,,
44836.46528,20,,,,
44836.50694,20.1,,,,
44836.54861,20,,,,
44836.59028,19.7,,,,
44836.63194,19.4,,,,
44836.67361,19.2,,,,
44836.71528,19,,,,
44836.75694,18.8,,,,
44836.79861,19.2,,,,
44836.84028,19.5,,,,
44836.88194,20.1,,,,
44836.92361,20.4,,,,
44836.96528,20.2,,,,
44837.00694,20.3,,,,
44837.04861,19.7,,,,
44837.09028,19.3,,,,
44837.13194,19.1,,,,
44837.17361,18.8,,,,
44837.21528,18.6,,,,
44837.25694,18.6,,,,
44837.29861,19.1,,,,
44837.34028,19.5,,,,
44837.38194,20.1,,,,
44837.42361,20.2,,,,
44837.46528,20.7,,,,
44837.50694,21.3,,,,
44837.54861,21.3,,,,
44837.59028,20.8,,,,
44837.63194,20.1,,,,
44837.67361,19.8,,,,
44837.71528,19.4,,,,
44837.75694,19.2,,,,
44837.79861,19,,,,
44837.84028,18.7,,,,
44837.88194,19.4,,,,
44837.92361,19.6,,,,
44837.96528,20.3,,,,
44838.00694,19.8,,,,
44838.04861,19.3,,,,
44838.09028,19.1,,,,
44838.13194,18.8,,,,
44838.17361,18.6,,,,
44838.21528,18.5,,,,
44838.25694,18.4,,,,
44838.29861,18.9,,,,
44838.34028,19.4,,,,
44838.38194,20.1,,,,
44838.42361,20.2,,,,
44838.46528,20.5,,,,
44838.50694,20.2,,,,
44838.54861,19.8,,,,
44838.59028,19.6,,,,
44838.63194,19.3,,,,
44838.67361,19.2,,,,
44838.71528,19,,,,
44838.75694,18.9,,,,
44838.79861,18.8,,,,
44838.84028,18.6,,,,
44838.88194,19.3,,,,
44838.92361,19.8,,,,
44838.96528,19.9,,,,
44839.00694,19.6,,,,
44839.04861,19.5,,,,
44839.09028,19.2,,,,
44839.13194,19.2,,,,
44839.17361,19,,,,
44839.21528,19,,,,
44839.25694,18.9,,,,
44839.29861,19.2,,,,
44839.34028,19.6,,,,
44839.38194,19.9,,,,
44839.42361,20,,,,
44839.46528,20.2,,,,
44839.50694,20.1,,,,
44839.54861,19.7,,,,
44839.59028,19.4,,,,
44839.63194,19.3,,,,
44839.67361,19.2,,,,
44839.71528,19.1,,,,
44839.75694,19,,,,
44839.79861,19.1,,,,
44839.84028,19.9,,,,
44839.88194,20.1,,,,
44839.92361,20.4,,,,
44839.96528,20.9,,,,
44840.00694,20.9,,,,
44840.04861,20.5,,,,
44840.09028,20.3,,,,
44840.13194,20.2,,,,
44840.17361,20,,,,
44840.21528,19.9,,,,
44840.25694,19.9,,,,
44840.29861,20.4,,,,
44840.34028,21.1,,,,
44840.38194,21.6,,,,
44840.42361,22.1,,,,
44840.46528,22.1,,,,
44840.50694,22,,,,
44840.54861,21.8,,,,
44840.59028,21.6,,,,
44840.63194,21.5,,,,
44840.67361,21.4,,,,
44840.71528,21.5,,,,
44840.75694,21.5,,,,
44840.79861,21.4,,,,
44840.84028,21.3,,,,
44840.88194,21.2,,,,
44840.92361,21,,,,
44840.96528,20.9,,,,
44841.00694,21.5,,,,
44841.04861,22.1,,,,
44841.09028,21.7,,,,
44841.13194,21.3,,,,
44841.17361,20.9,,,,
44841.21528,20.5,,,,
44841.25694,20.3,,,,
44841.29861,20,,,,
44841.34028,20.2,,,,
44841.38194,20.3,,,,
44841.42361,20.5,,,,
44841.46528,20.3,,,,
44841.50694,20.6,,,,
44841.54861,20.7,,,,
44841.59028,20.6,,,,
44841.63194,20.5,,,,
44841.67361,20.5,,,,
44841.71528,20.5,,,,
44841.75694,20.5,,,,
44841.79861,20.5,,,,
44841.84028,20.5,,,,
44841.88194,20.6,,,,
44841.92361,20.8,,,,
44841.96528,21.1,,,,
44842.00694,21.3,,,,
44842.04861,21,,,,
44842.09028,20.8,,,,
44842.13194,20.4,,,,
44842.17361,20.2,,,,
44842.21528,19.9,,,,
44842.25694,19.6,,,,
44842.29861,19.5,,,,
44842.34028,19.8,,,,
44842.38194,20.7,,,,
44842.42361,21.1,,,,
44842.46528,21.5,,,,
44842.50694,22.2,,,,
44842.54861,21.5,,,,
44842.59028,20.8,,,,
44842.63194,20.3,,,,
44842.67361,19.8,,,,
44842.71528,19.6,,,,
44842.75694,19.4,,,,
44842.79861,19.4,,,,
44842.84028,20.2,,,,
44842.88194,20.5,,,,
44842.92361,20.7,,,,
44842.96528,20.8,,,,
44843.00694,21.6,,,,
44843.04861,21.3,,,,
44843.09028,21.1,,,,
44843.13194,20.5,,,,
44843.17361,20.1,,,,
44843.21528,19.7,,,,
44843.25694,19.4,,,,
44843.29861,19.1,,,,
44843.34028,19,,,,
44843.38194,19.3,,,,
44843.42361,19.8,,,,
44843.46528,19.8,,,,
44843.50694,20,,,,
44843.54861,19.8,,,,
44843.59028,19.3,,,,
44843.63194,19,,,,
44843.67361,19.2,,,,
44843.71528,19.2,,,,
44843.75694,18.9,,,,
44843.79861,19.1,,,,
44843.84028,19.1,,,,
44843.88194,19.1,,,,
44843.92361,19.2,,,,
44843.96528,19.3,,,,
44844.00694,19.3,,,,
44844.04861,19.2,,,,
44844.09028,19.7,,,,
44844.13194,20,,,,
44844.17361,19.7,,,,
44844.21528,19.4,,,,
44844.25694,19,,,,
44844.29861,18.7,,,,
44844.34028,18.6,,,,
44844.38194,18.6,,,,
44844.42361,20,,,,
44844.46528,20.1,,,,
44844.50694,19.7,,,,
44844.54861,19.6,,,,
44844.59028,19.4,,,,
44844.63194,19.3,,,,
44844.67361,19.3,,,,
44844.71528,19.2,,,,
44844.75694,19.2,,,,
44844.79861,19.4,,,,
44844.84028,19.2,,,,
44844.88194,19.2,,,,
44844.92361,18.9,,,,
44844.96528,18.7,,,,
44845.00694,19.4,,,,
44845.04861,19.3,,,,
44845.09028,19.2,,,,
44845.13194,19.2,,,,
44845.17361,19.2,,,,
44845.21528,18.8,,,,
44845.25694,18.9,,,,
44845.29861,19,,,,
44845.34028,19.8,,,,
44845.38194,19.7,,,,
44845.42361,19.2,,,,
44845.46528,19.1,,,,
44845.50694,18.9,,,,
44845.54861,18.8,,,,
44845.59028,18.6,,,,
44845.63194,18.4,,,,
44845.67361,18.3,,,,
44845.71528,18.3,,,,
44845.75694,18.3,,,,
44845.79861,18.2,,,,
44845.84028,18.5,,,,
44845.88194,19,,,,
44845.92361,19.5,,,,
44845.96528,19.8,,,,
44846.00694,19.2,,,,
44846.04861,18.9,,,,
44846.09028,18.6,,,,
44846.13194,18.3,,,,
44846.17361,18.3,,,,
44846.21528,18,,,,
44846.25694,17.7,,,,
44846.29861,18.5,,,,
44846.34028,19.3,,,,
44846.38194,19.9,,,,
44846.42361,20,,,,
44846.46528,19.7,,,,
44846.50694,19.3,,,,
44846.54861,19.2,,,,
44846.59028,19.1,,,,
44846.63194,19.2,,,,
44846.67361,19.1,,,,
44846.71528,19.1,,,,
44846.75694,19.1,,,,
44846.79861,19.1,,,,
44846.84028,19.1,,,,
44846.88194,19.2,,,,
44846.92361,19.7,,,,
44846.96528,20.7,,,,
44847.00694,21.5,,,,
44847.04861,21.3,,,,
44847.09028,20.9,,,,
44847.13194,20.6,,,,
44847.17361,20.3,,,,
44847.21528,20,,,,
44847.25694,20.1,,,,
44847.29861,20.4,,,,
44847.34028,20.9,,,,
44847.38194,20.9,,,,
44847.42361,21.2,,,,
44847.46528,21.3,,,,
44847.50694,21.2,,,,
44847.54861,20.8,,,,
44847.59028,20.6,,,,
44847.63194,20.4,,,,
44847.67361,20.3,,,,
44847.71528,20.3,,,,
44847.75694,20.3,,,,
44847.79861,20.3,,,,
44847.84028,20.9,,,,
44847.88194,21.9,,,,
44847.92361,21.7,,,,
44847.96528,21.5,,,,
44848.00694,21.7,,,,
44848.04861,22.3,,,,
44848.09028,21.9,,,,
44848.13194,21.6,,,,
44848.17361,21.5,,,,
44848.21528,21.4,,,,
44848.25694,21.4,,,,
44848.29861,21.3,,,,
44848.34028,21.3,,,,
44848.38194,21.9,,,,
44848.42361,22.2,,,,
44848.46528,22.1,,,,
44848.50694,21.8,,,,
44848.54861,21.6,,,,
44848.59028,21.5,,,,
44848.63194,21.4,,,,
44848.67361,21.3,,,,
44848.71528,21.2,,,,
44848.75694,21.2,,,,
44848.79861,21.1,,,,
44848.84028,21,,,,
44848.88194,21,,,,
44848.92361,20.9,,,,
44848.96528,20.9,,,,
44849.00694,21.1,,,,
44849.04861,20.9,,,,
44849.09028,20.6,,,,
44849.13194,20.4,,,,
44849.17361,20.2,,,,
44849.21528,19.9,,,,
44849.25694,19.9,,,,
44849.29861,19.4,,,,
44849.34028,19.6,,,,
44849.38194,19.7,,,,
44849.42361,20,,,,
44849.46528,20.3,,,,
44849.50694,20.6,,,,
44849.54861,20.9,,,,
44849.59028,21.3,,,,
44849.63194,21.5,,,,
44849.67361,21,,,,
44849.71528,20.8,,,,
44849.75694,20.6,,,,
44849.79861,20.9,,,,
44849.84028,21.5,,,,
44849.88194,21.9,,,,
44849.92361,22,,,,
44849.96528,22,,,,
44850.00694,22.2,,,,
44850.04861,21.5,,,,
44850.09028,20.9,,,,
44850.13194,20.4,,,,
44850.17361,20,,,,
44850.21528,19.6,,,,
44850.25694,19.3,,,,
44850.29861,19.1,,,,
44850.34028,18.9,,,,
44850.38194,18.7,,,,
44850.42361,18.7,,,,
44850.46528,19.7,,,,
44850.50694,20.4,,,,
44850.54861,20.9,,,,
44850.59028,20.3,,,,
44850.63194,20,,,,
44850.67361,19.8,,,,
44850.71528,19.6,,,,
44850.75694,19.5,,,,
44850.79861,19.3,,,,
44850.84028,19.2,,,,
44850.88194,19.1,,,,
44850.92361,19.3,,,,
44850.96528,20.1,,,,
44851.00694,19.8,,,,
44851.04861,19.5,,,,
44851.09028,19.3,,,,
44851.13194,19.1,,,,
44851.17361,18.9,,,,
44851.21528,18.6,,,,
44851.25694,18.7,,,,
44851.29861,18.9,,,,
44851.34028,19.3,,,,
44851.38194,19.8,,,,
44851.42361,19.9,,,,
44851.46528,19.3,,,,
44851.50694,19.2,,,,
44851.54861,19.3,,,,
44851.59028,19.9,,,,
44851.63194,19.3,,,,
44851.67361,19,,,,
44851.71528,18.8,,,,
44851.75694,18.7,,,,
44851.79861,18.7,,,,
44851.84028,19.6,,,,
44851.88194,20,,,,
44851.92361,20.8,,,,
44851.96528,20.9,,,,
44852.00694,20.7,,,,
44852.04861,20.3,,,,
44852.09028,20.1,,,,
44852.13194,19.8,,,,
44852.17361,19.6,,,,
44852.21528,19.4,,,,
44852.25694,19.3,,,,
44852.29861,19.4,,,,
44852.34028,20,,,,
44852.38194,20.9,,,,
44852.42361,21.5,,,,
44852.46528,22.3,,,,
44852.50694,22.1,,,,
44852.54861,21.5,,,,
44852.59028,21.1,,,,
44852.63194,20.9,,,,
44852.67361,20.7,,,,
44852.71528,20.5,,,,
44852.75694,20.4,,,,
44852.79861,20.3,,,,
44852.84028,20.4,,,,
44852.88194,20.9,,,,
