Time Bucket (America/New_York),Mains_A (kWhs),Mains_B (kWhs),Lights_Nook (kWhs),Lights_LivingRoom (kWhs),Lights_Kitchen (kWhs),Lights_ExerciseRoom_FrontEntrance (kWhs),Garage (kWhs),UpstairsSubPanel (kWhs),AC_Floor1 (kWhs),AC_Floors23 (kWhs),Stove (kWhs),WaterHeater (kWhs),Lights_Study (kWhs),Lights_GFCI (kWhs),Fridge (kWhs),Microwave (kWhs),KitchenCounter (kWhs),Dishwasher (kWhs)
4/16/2023 0:00,13.2049,23.6042,4.1404,0.0085,0.8626,0.4962,0,20.441,0.9149,1.3561,0,11.8046,1.7768,0,1.332,0,0.0931,0
4/17/2023 0:00,17.6755,41.4916,4.0523,0.0052,0.7905,0.0024,0,45.7361,0.9113,10.3649,0.6229,11.2272,1.8056,0,1.3237,0,0.8219,0
4/18/2023 0:00,16.0313,37.3129,4.0409,0.0053,0.9238,0.0197,0,41.1422,0.9955,9.4801,0.7121,7.868,2.7523,0,1.2555,0.1269,0.097,0
4/19/2023 0:00,19.4994,43.4873,3.8844,0.005,0.7543,0.0766,0,45.433,0.9397,19.0954,0,8.4607,1.7317,0,1.0865,0.0652,0.0736,0
4/20/2023 0:00,26.1342,50.8387,3.8995,0.0067,0.899,0.008,0,38.5553,12.1741,23.934,0,5.1153,7.3897,0,0.9893,0,0,0
4/21/2023 0:00,17.6194,42.4342,4.1039,5.8433,1.1893,0.0301,0,38.4776,8.7601,8.0105,0,6.1855,1.6792,0.0008,1.2124,0.0895,0.3019,0
4/22/2023 0:00,23.609,48.4474,4.0644,0.0006,0.5925,0.0006,0.0645,48.7343,6.1659,24.0914,0,6.4576,1.6714,0.0005,1.1728,0,0.0941,0
4/23/2023 0:00,31.4728,69.3549,4.0105,5.3753,1.1036,0.2271,0,67.5231,6.571,21.7609,0.8382,17.0099,1.678,0,1.7592,0.0661,0.2698,0
4/24/2023 0:00,21.8143,34.6981,4.0646,0.0007,0.7249,0.0016,0,32.8908,4.1413,15.0711,0,7.2844,0.4946,0,1.5811,0.0324,0.1133,3.0396
4/25/2023 0:00,19.3356,45.5418,4.0793,0.0006,0.5497,0.0346,0,56.7647,4.2923,10.3971,0,9.2157,0.1736,0,1.3885,0.0321,0.2161,1.7827
4/26/2023 0:00,22.4402,45.0252,4.1097,0.0006,0.5658,0.0106,0,53.5008,4.6178,15.9467,0,7.4489,0.1599,0,1.2683,0.0322,0.2,1.9829
4/27/2023 0:00,20.5901,36.3141,4.4734,0.0012,0.5526,0.3665,0.3,36.5877,4.7559,9.4403,0,12.9303,0.2027,0,1.234,0,0.0943,0.8632
4/28/2023 0:00,21.0895,45.6558,3.8933,0.0004,0.5457,0.0017,0.4894,52.9921,5.6495,12.5249,0,11.0178,0.1738,0,1.34,0,0.0822,1.5979
4/29/2023 0:00,28.6238,34.0841,4.0665,0.0011,1.2944,0.0047,0,23.3418,3.7134,26.6584,0,5.7585,0.1698,0,1.2565,0,0.109,4.0174
4/30/2023 0:00,24.1686,35.8503,4.0382,0.0008,1.1168,0.0006,0,29.4525,4.9264,18.2067,0.7136,7.0076,0.1594,0,1.2752,0.026,0.1838,2.9097
5/1/2023 0:00,12.2404,37.9278,3.8282,9.0802,0.5206,0.0006,0,34.587,1.758,5.0641,0,7.411,0.1794,0,1.4939,0.032,0.0966,0.1128
5/2/2023 0:00,21.2407,62.5609,4.0574,11.4342,0.8394,0.0084,0,73.7606,0.9407,12.3023,0,6.4467,0.1511,0,1.4091,0.0636,0.397,2.318
5/3/2023 0:00,23.725,58.3993,4.1572,11.6505,0.5436,0.0166,0,52.9908,0.9846,18.1872,0,10.6192,0.1742,0,1.4346,0,0.2652,3.3258
5/4/2023 0:00,27.0587,57.1818,3.9833,11.6599,0.574,0.032,0,48.7087,0.8881,29.3375,0,3.6835,0.097,0,1.2467,0,0.1932,4.5858
5/5/2023 0:00,19.1399,51.9985,4.1436,11.6449,0.9444,0.0024,0,51.4976,0.9006,11.692,0.7789,7.3901,0.1377,0,1.1481,0.0576,0.1861,3.0661
5/6/2023 0:00,16.0316,47.044,4.1128,13.7442,1.0287,0.0072,0.425,41.0638,0.9129,0.8829,0.0888,12.5319,0.1506,0,1.4108,0.0306,0.0703,3.0289
5/7/2023 0:00,10.9098,31.4987,4.0727,11.467,0.6157,0.0531,0,23.5457,0.8921,0.8681,0,5.73,0.194,0,1.3329,0.0319,0.1856,1.6976
5/8/2023 0:00,13.709,26.8308,4.0711,3.2513,1.641,0.0044,0,27.6261,0.9106,0.8249,0.1398,8.1382,0.2827,0.0011,1.5134,0.0328,0.8873,1.5151
5/9/2023 0:00,11.1436,32.5153,2.7611,0.226,0.8021,0.4174,0,43.8577,0.9023,1.1992,0.0002,8.2412,0.187,0.0135,1.3604,0.0026,0.2131,0
5/10/2023 0:00,14.9738,41.4432,0.2869,0,1.1713,0.1169,0,33.5463,0.9077,14.5463,0.0695,7.8316,7.7829,0,1.5892,0,0.2111,0
5/11/2023 0:00,6.272,14.3246,0.3192,0,0.6116,0.0026,0,8.3456,0.8718,2.4827,0,6.29,0.2539,0,1.3174,0,0,0
5/12/2023 0:00,3.6164,8.513,0.3168,0,0.4974,0.0014,0,3.2755,0.9355,1.9695,0,1.6786,0.205,0,1.3302,0,0,0
5/13/2023 0:00,3.3137,8.3084,0.3166,0,0.4934,0.0014,0,3.2463,0.8698,1.9212,0,1.1695,0.2686,0,1.382,0,0,0
5/14/2023 0:00,3.6322,8.4988,0.3155,0,0.5013,0.0013,0,3.2605,0.8618,1.9562,0,1.7812,0.2172,0,1.317,0,0,0
5/15/2023 0:00,6.0339,10.8274,0.3164,0,0.52,0.0022,0,3.2903,0.9259,7.2721,0,1.2265,0.2388,0,1.2142,0,0,0
5/16/2023 0:00,7.143,13.5645,0.317,0,0.6027,0.0375,0,7.0222,0.8641,3.4019,0.0671,6.8057,0.2192,0,1.2563,0,0,0
5/17/2023 0:00,8.999,33.2692,0.3312,0,1.1592,0.0159,0,46.038,0.8744,3.2044,0.4457,6.5501,0.2331,0,1.6405,0,0.7683,0
5/18/2023 0:00,11.82,51.403,0.3382,0,1.2039,0.0265,0,64.2581,0.9604,9.864,0.5933,7.7884,4.783,0,1.2237,0.0638,0.0743,0
5/19/2023 0:00,8.018,29.3095,0.3264,0,1.3473,0.0016,0,33.6248,0.9336,5.0639,0,5.1691,2.6273,0,1.337,0.0322,0.0616,0
5/20/2023 0:00,6.3866,31.198,0.3396,3.1249,1.3329,0.0099,0,38.1382,0.9373,2.5329,0,4.7179,0.302,0.0011,1.6079,0.0647,0.0659,0
5/21/2023 0:00,10.5952,29.3716,0.3244,0.1603,0.8184,0.1304,0,32.9554,0.8613,0.7845,0.9055,11.907,0.293,0.0001,1.4599,0.0267,0.0584,0
5/22/2023 0:00,6.0732,17.9978,0.3273,0,1.3921,0.0017,0.0324,18.9887,0.8383,0.8422,0,4.9824,0.2704,0,1.7498,0.0919,0.2278,0
5/23/2023 0:00,10.8273,28.9634,0.6228,3.7196,1.0921,0.4092,0,26.6608,0.85,0.8332,0.348,10.0007,0.2356,0.0189,1.8159,0.0968,0.3288,0
5/24/2023 0:00,8.2639,35.5022,0.2868,0,0.6345,0.0081,0.0917,44.4241,0.9226,2.2081,0,10.0944,0.2155,0,2.1078,0.0321,0.0878,0
5/25/2023 0:00,7.2842,31.3389,0.2902,1.7952,0.9735,0.3324,0,35.821,0.8787,0.8474,1.0904,7.4085,1.7478,0.0008,1.7403,0.0668,0.1534,0
5/26/2023 0:00,8.3426,40.8846,0.2971,2.3125,1.2924,0.365,0,50.5464,0.9098,0.8501,0,9.4757,1.8656,0.0008,1.7475,0.0319,0.2091,0
5/27/2023 0:00,6.282,21.9064,0.2779,0.4925,0.7237,0.0109,0,24.4835,0.921,0.8599,0,6.8839,0.3343,0.0001,1.4662,0.0317,0.2504,0
5/28/2023 0:00,7.7936,18.8209,0.2803,3.4998,1.1139,0.113,0.0037,9.5455,0.8961,0.8722,0,9.1401,0.3574,0.0001,1.6277,0.0318,0.1637,0
5/29/2023 0:00,7.3943,18.2734,0.2702,0.6651,0.6557,0.035,0,10.449,0.8042,0.7624,0.1157,9.915,0.2757,0.0011,1.9323,0.0471,0.0787,0
5/30/2023 0:00,6.1193,17.2527,0.2719,0.5688,0.669,0.003,0,15.9842,0.8827,0.8799,0.0806,5.6795,0.2672,0.0007,1.5768,0.0664,0.2038,0.7152
5/31/2023 0:00,14.0035,32.3172,0.4536,0.2819,1.075,0.2298,0,37.02,0.9191,0.8231,0.7392,13.5384,0.3197,0.0004,1.6218,0.0316,0.0641,0.5269
6/1/2023 0:00,8.932,17.5183,0.2651,0.0628,1.1709,0.0064,0,8.2501,0.8608,3.1678,0,9.4046,0.3457,0.0001,1.7931,0.1372,0.2526,0
6/2/2023 0:00,4.3778,12.272,0.2686,0.3677,0.6755,0.0967,0,7.8551,0.8432,0.809,0,3.6113,0.4365,0.0009,1.8192,0.0068,0.1159,0
6/3/2023 0:00,5.5931,20.0033,0.2824,3.9439,0.9854,0.0055,0,14.5096,0.7635,0.6936,0,5.9336,0.2494,0,1.7239,0.037,0.1437,0
6/4/2023 0:00,11.579,47.3525,0.3065,7.7454,1.2527,0.0066,0,46.2888,0.8626,12.0909,0,4.5219,2.5255,0,1.3651,0.0042,0.2348,0
6/5/2023 0:00,7.3856,51.5951,0.3117,6.4868,1.1667,0.0125,0,64.9545,0.9151,3.2117,0.5049,5.2311,3.3418,0,1.4071,0,0.2377,0
6/6/2023 0:00,9.9186,30.5757,0.2955,7.0129,0.9836,0.0035,0,21.1765,0.8741,6.9649,0,8.4379,0.2154,0,1.5318,0,0.0836,0
6/7/2023 0:00,9.501,30.3961,0.2902,5.1487,1.2142,0.0656,0,29.0005,0.8939,1.3249,0,7.8376,0.2756,0,1.6039,0,0.0841,0
6/8/2023 0:00,8.8568,39.3127,0.3046,8.182,1.1143,0.0271,0,38.2594,0.8819,0.8156,0.7574,10.3402,0.7782,0.0007,1.7511,0.0406,0.1608,0
6/9/2023 0:00,11.4257,35.3454,0.4856,4.4686,1.6206,0.3622,0,36.4962,0.8636,0.7875,0,10.8572,0.2262,0.0003,2.2854,0.1882,0.4885,0
6/10/2023 0:00,3.4164,10.5167,0.3068,0.0012,0.232,0.0108,0,4.7862,0.864,0.8508,0,2.8316,0.2124,0,1.7628,0,0.0001,0
6/11/2023 0:00,2.6708,7.9756,0.3058,0.0024,0.0131,0.0027,0,3.0818,0.8049,0.7893,0,1.8653,0.2512,0,1.3083,0,0.0001,0
6/12/2023 0:00,2.5243,7.6425,0.3052,0.0012,0.2474,0.0022,0,3.0776,0.7925,0.8228,0,1.1137,0.2375,0,1.3517,0,0.0001,0
6/13/2023 0:00,2.6215,8.1455,0.308,0.005,0.0257,0.0024,0,3.1088,0.7793,0.7577,0,1.7312,0.2886,0,1.4867,0,0.0001,0
6/14/2023 0:00,2.4272,7.9111,0.3122,0.0006,0.0349,0.0025,0,3.1209,0.8417,0.8559,0,1.1463,0.3159,0,1.4137,0,0.0001,0
6/15/2023 0:00,2.6882,8.0205,0.3086,0.004,0.3216,0.0025,0,3.0945,0.8788,0.8086,0,1.1899,0.312,0,1.5094,0,0.0001,0
6/16/2023 0:00,4.8505,9.2768,0.3047,0.0037,0.7229,0.3088,0,3.5657,0.8263,0.817,0,3.2782,0.2539,0,1.5648,0,0.2377,0
6/17/2023 0:00,10.5097,19.1576,0.3075,0.295,1.8288,0.0025,0,12.1909,0.7782,0.7394,0,12.5835,0.2575,0,2.1497,0.1004,0.1658,0
6/18/2023 0:00,5.9413,15.1172,0.3096,0.4389,0.7413,0.0723,0,8.5242,0.8578,0.8159,0,6.2633,0.2529,0.0011,1.6956,0.0073,0.0893,0
6/19/2023 0:00,9.758,21.6188,0.311,0.751,1.0471,0.0024,0,17.3785,0.8253,0.7937,0.7329,11.2961,0.2089,0.0009,1.9511,0.0127,0.0806,0
6/20/2023 0:00,7.4422,15.5285,0.457,0.4856,0.7387,0.4167,0,9.0524,0.9147,0.8405,0.0002,7.7023,0.1791,0.0053,1.6397,0.047,0.4932,0
6/21/2023 0:00,7.6714,18.0237,0.266,0,1.0053,0.2588,0.5194,8.7288,0.8903,0.8835,0,9.156,0.151,0.0004,1.5693,0.0635,0.0607,0
6/22/2023 0:00,6.2193,25.6634,0.268,0.3501,1.0238,0.0092,0,9.5835,0.7862,0.8201,0,5.882,0.1638,0.0011,1.9026,0.0414,0.3301,0
6/23/2023 0:00,7.1588,26.3071,0.2641,0.4362,1.3024,0.0023,0,7.4197,0.7762,0.7861,0.8576,7.1214,0.1649,0.0007,1.8836,0.0788,0.1471,0
6/24/2023 0:00,6.6017,27.1126,0.388,0.7157,1.2175,0.2296,0,8.0558,0.7383,0.7418,0,6.8451,0.1874,0.0006,2.225,0.052,0.0193,0
6/25/2023 0:00,7.4835,27.4206,0.2649,1.4064,1.0973,0.5574,0,6.8382,0.8227,0.8575,0.7657,7.1532,0.2444,0.0003,3.0596,0.0771,0.121,0
6/26/2023 0:00,12.9239,34.7442,0.2629,0.308,1.8425,0.0213,0,16.601,0.7464,13.4137,0,4.1575,0.2169,0.0007,1.9636,0.1088,0.1711,0
6/27/2023 0:00,15.2353,35.3364,0.2616,0.2019,1.5634,0.003,0,10.4713,0.7759,12.7485,0.1531,10.8639,0.2365,0,2.0235,0,0.5554,0
6/28/2023 0:00,15.5483,39.4694,0.5299,0.2774,1.3691,0.2945,0,22.7497,0.7538,9.7275,0.2906,9.1158,0.2133,0.0005,2.0749,0.1144,0.1803,0
6/29/2023 0:00,7.1257,25.199,0.306,0.0021,0.679,0.0013,0,4.2991,0.7501,4.4904,0,5.5333,0.2147,0,1.7934,0,0.0904,0
6/30/2023 0:00,7.8558,24.6714,0.3055,0.0009,0.8267,0.0011,0,3.039,0.7932,9.7424,0,1.5186,0.2281,0,1.7928,0,0.0135,0
7/1/2023 0:00,5.5391,22.2213,0.3048,0.0054,0.9234,0.0003,0,3.0454,0.7675,4.5125,0,1.9365,0.2234,0,1.7825,0,0.0143,0
7/2/2023 0:00,3.9739,21.1935,0.3088,0.0011,0.581,0.0011,0,3.0738,0.6876,2.1665,0,1.8883,0.2181,0,1.707,0,0.0136,0
7/3/2023 0:00,4.0758,21.289,0.3108,0.0004,0.5723,0.0012,0,3.1018,0.7456,2.2038,0,2.0392,0.2043,0,1.6033,0,0.0136,0
7/4/2023 0:00,4.0656,21.2159,0.3084,0.0028,0.6265,0.0004,0,3.0786,0.7276,2.1791,0,1.927,0.2198,0,1.7087,0,0.0137,0
7/5/2023 0:00,24.5553,43.8106,0.3057,0.1072,1.4654,0.6046,0,11.4118,0.7392,30.0621,0.73,9.9548,0.2263,0,1.9059,0.0272,0.163,0
7/6/2023 0:00,22.476,43.9434,0.3752,0.2755,0.5826,0.5433,0,13.1637,0.7406,30.3806,0.0003,7.1214,0.2251,0.0029,1.9358,0.0309,0.0162,0.1749
7/7/2023 0:00,19.8428,39.794,0.2623,0.8142,1.0571,0.0451,0,8.785,0.6987,29.7186,0,3.8649,0.2462,0.0015,2.1783,0.0337,0.179,0
7/8/2023 0:00,16.5915,38.6642,0.3605,0.2138,0.874,0.5545,3.5937,11.3971,0.7557,15.4392,0,10.3524,0.2582,0.0008,2.2244,0.0335,0.214,0
7/9/2023 0:00,15.2222,35.0426,0.2654,1.4218,0.8424,0.9339,0.0051,7.1531,0.6858,15.7988,0,7.3844,0.2362,0.0056,2.1193,0,0.5269,0
7/10/2023 0:00,7.446,28.4397,0.2674,1.0801,1.4446,0.0813,0,8.9636,0.6632,2.6316,0.888,5.726,0.241,0.0023,2.0315,0.0533,0.0684,0
7/11/2023 0:00,10.9212,32.1408,0.3602,1.1222,1.3437,0.2785,0,8.1892,2.0583,3.8593,0.4107,10.0429,0.2419,0.0024,2.3857,0.0607,0.1394,0
7/12/2023 0:00,16.1977,36.8844,0.2,0.6771,1.2197,0.3064,0.0025,7.0015,3.1868,17.1569,0.1369,6.4051,0.247,0.0094,2.3425,0.0302,0.0942,0
7/13/2023 0:00,22.7276,45.0821,0.2142,0.8843,1.3521,0.756,0.1593,15.9511,12.9003,14.7831,0.1996,9.4336,0.24,0.0004,2.1834,0.0235,0.0418,0
7/14/2023 0:00,11.3356,32.7523,0.223,1.0433,0.8222,0.597,0,10.837,1.5878,11.7055,0,4.2985,0.2389,0.0008,1.9413,0.0186,0.2476,0
7/15/2023 0:00,17.4408,36.7339,0.2055,0.667,1.6581,1.7539,0,11.1498,9.0604,9.5881,0,6.2713,0.2313,0.002,2.2472,0.0183,0.2074,0
7/16/2023 0:00,20.4395,41.4978,0.3792,0.9055,2.8223,0.9849,0,15.845,3.2163,16.723,0.6105,9.6923,0.2524,0.0008,2.0246,0.0917,0.0876,0
7/17/2023 0:00,21.3975,40.8561,0.2154,0.4411,2.0752,1.0953,0.0298,9.5355,8.7607,14.6911,0,9.9402,0.2468,0,2.5718,0.0805,0.2124,0
7/18/2023 0:00,27.7559,47.2117,0.5132,0.6822,3.2069,1.6346,0.0315,18.0079,6.3833,22.4331,0.0003,9.482,0.2958,0.0221,2.2182,0.0302,0.2869,0.0658
7/19/2023 0:00,17.1222,34.8868,0.597,0.479,1.466,0.7408,0.0134,5.8749,6.9364,12.8537,0,6.4631,0.2671,0.0035,2.1872,0,0.4055,0
7/20/2023 0:00,18.1449,37.0544,0.5987,0.1869,1.3949,0.2848,0,10.7546,5.5751,14.02,0.139,8.1619,0.2281,0.0088,2.008,0.0022,0.7077,0
7/21/2023 0:00,14.7333,31.8393,0.527,0.0023,1.2863,0.3626,0,6.6744,4.8763,7.6812,0,7.6487,0.2308,0.002,1.9263,0.0513,0.7285,0
7/22/2023 0:00,13.9961,33.0657,0.3135,0.7573,1.0802,0.3202,0,7.576,2.78,11.211,0.0622,6.1637,0.2536,0.004,1.8877,0.127,0.4662,0.1002
7/23/2023 0:00,20.3632,47.2766,0.2937,0.4233,1.9171,0.134,0.06,27.1857,4.9188,12.4143,0,10.9358,0.2369,0.0031,1.7814,0.0252,0.4104,0
7/24/2023 0:00,20.4728,44.0897,0.2923,0.2002,1.6045,0.202,0,18.4625,6.6888,16.9632,0,7.1318,0.2162,0.0018,1.8482,0.0924,0.8115,0
7/25/2023 0:00,22.2693,45.3723,0.3651,0.6311,1.3527,0.1287,0,15.8809,6.9383,16.4467,0,10.8621,0.0444,0.0006,1.9364,0.2284,0.8218,0
7/26/2023 0:00,17.5503,35.5139,0.6465,0.2998,0.5532,0.0564,0,5.7284,2.3132,12.4796,0,13.641,0.3255,0.0003,2.0175,0.0258,0.8834,0
7/27/2023 0:00,18.1996,37.2928,0.3115,0.5556,1.3679,0,0,7.3419,0.8873,19.0088,0,9.9907,0.2183,0.0015,2.0968,0.1073,0.8168,0.1181
7/28/2023 0:00,26.5035,45.8925,0.3369,0.6842,1.0089,0.0003,0,7.902,5.9677,31.0132,0,8.6938,0.2318,0,2.0889,0,1.6767,0.0157
7/29/2023 0:00,22.9173,40.8316,0.3387,1.0813,1.9727,0.4451,0,8.1606,4.2873,16.8421,0.0725,14.0333,0.2192,0.0007,2.2109,0.0241,1.2925,0
7/30/2023 0:00,10.4459,30.1718,0.3289,0.618,1.7197,0.0662,0,7.9239,2.4132,5.6896,0,5.4851,0.2724,0.0005,1.8163,0.0255,0.8811,0
7/31/2023 0:00,14.3159,33.9697,0.2788,0.6269,1.0399,0,0,7.9664,2.4564,11.3777,0,9.082,0.2066,0.0038,1.8723,0,0.9517,0
8/1/2023 0:00,9.2389,31.837,0.2788,0.2666,0.6979,0.1614,0,15.247,2.4396,0.7787,0,7.8964,0.2272,0.0004,1.8595,0.0126,0.9799,0
8/2/2023 0:00,11.3553,29.135,0.4586,0.3975,1.8088,0.4247,0,7.6102,1.2235,0.767,0.9067,11.2504,0.2143,0.0018,1.833,0.0397,0.9625,0.1037
8/3/2023 0:00,7.6724,28.6523,0.2795,1.6604,0.8305,0.2038,0,8.4669,0.7817,0.7878,0,8.2913,0.2199,0.0004,1.7559,0.0709,0.9033,0
8/4/2023 0:00,5.5951,26.2135,0.2804,1.6894,1.0974,0,0,5.5114,0.7619,0.7849,0,3.8036,0.3714,0.0008,1.8938,0.4008,1.0036,0
8/5/2023 0:00,11.753,32.2656,0.2808,1.9211,1.244,0,0,7.2015,0.7648,11.898,0,4.3995,0.507,0.0003,1.8834,0.0851,1.044,0
8/6/2023 0:00,10.3239,32.0875,0.2775,1.1593,1.8944,0.0317,0,15.3178,0.815,0.7495,0,8.8941,0.3732,0.0004,1.7939,0.2373,0.8873,0.0218
8/7/2023 0:00,8.8674,29.6953,0.3441,0.154,1.3448,0.1622,0,12.1239,0.7178,0.7123,0.9493,6.683,0.2642,0.0013,1.9587,0.1554,1.414,0.0754
8/8/2023 0:00,11.3578,31.6579,0.3006,0.4902,2.0955,0.223,0.0357,14.1262,0.7518,0.7252,0.7708,8.6505,0.3075,0.0009,2.1173,0.0755,0.9091,0.1318
8/9/2023 0:00,18.9771,40.6478,0.6562,0.6038,0.718,0.2208,0.0076,11.0349,0.8093,21.461,0,8.3258,0.3559,0.0046,1.9605,0.1268,0.9917,0
8/10/2023 0:00,13.0573,31.7865,1.1952,0.5328,1.5928,0.2239,0.0593,9.5685,0.7748,9.2453,0,5.8361,0.2992,0.017,1.9218,0.0758,1.2194,0
8/11/2023 0:00,18.3069,44.6901,0.2847,1.3292,1.7253,0.2317,0,24.4974,5.2941,10.6977,0,7.7554,0.3293,0.0034,2.0103,0.2396,0.9631,0
8/12/2023 0:00,8.1912,25.8612,0.6521,0,0.8798,0.0002,0,5.1065,2.4219,2.153,0,5.4532,0.3589,0.0003,1.8523,0,0.7982,0
8/13/2023 0:00,8.3018,24.1251,0.6486,0,0.9696,0,0,1.4524,2.3411,6.2834,0,1.978,0.3662,0,1.838,0,0.7884,0
8/14/2023 0:00,6.9194,22.9561,0.6502,0,0.979,0,0,1.4598,2.3999,3.977,0,1.414,0.3267,0,1.8485,0,0.7996,0
8/15/2023 0:00,6.491,22.076,0.6518,0,1.1919,0,0,1.4539,2.3214,2.0635,0,1.4409,0.3355,0,1.7786,0,0.8142,0
8/16/2023 0:00,7.6324,21.724,0.6512,0,2.3188,0,0,1.4568,2.3446,2.1267,0,1.055,0.3324,0,1.6259,0,0.8185,0
8/17/2023 0:00,7.6472,21.6831,0.6516,0,2.3093,0,0,1.455,2.3677,2.1122,0,1.1065,0.3746,0,1.5741,0,0.8163,0
8/18/2023 0:00,7.5768,21.9004,0.6526,0,2.3084,0,0,1.4716,2.4108,2.1969,0,1.1488,0.3033,0,1.6073,0,0.8227,0
8/19/2023 0:00,7.7224,21.5751,0.6522,0,2.3082,0,0,1.46,2.4516,2.1971,0,1.1192,0.2975,0,1.5278,0,0.8193,0
8/20/2023 0:00,7.6542,21.463,0.651,0,2.2796,0,0,1.4638,2.4104,2.1541,0,1.1374,0.3215,0,1.5169,0,0.8026,0
8/21/2023 0:00,7.6842,21.5995,0.6522,0,2.2928,0,0,1.4552,2.408,2.1733,0,1.142,0.3449,0,1.6373,0,0.8133,0
8/22/2023 0:00,7.6545,21.5565,0.653,0,2.2851,0,0,1.4704,2.4221,2.1448,0,1.0982,0.3092,0,1.6269,0,0.809,0
8/23/2023 0:00,7.721,21.3545,0.6539,0,2.2815,0,0,1.4637,2.469,2.193,0,1.1771,0.3182,0,1.5321,0,0.8068,0
8/24/2023 0:00,7.6763,21.2501,0.6551,0,2.3124,0,0,1.4681,2.4548,2.1505,0,1.2105,0.315,0,1.494,0,0.8114,0
8/25/2023 0:00,7.4563,21.6461,0.6565,0,2.33,0,0,1.4627,2.4312,2.1558,0,1.5687,0.3038,0,1.493,0,0.8252,0
8/26/2023 0:00,7.1767,21.2293,0.6544,0,2.302,0,0,1.4598,2.3686,2.1567,0,1.1496,0.2985,0,1.5575,0,0.8077,0
8/27/2023 0:00,13.7937,29.7004,0.6429,0.879,1.9071,0.6262,0,4.9269,2.3495,6.929,0,7.8239,0.3323,0.0007,1.6251,0,0.9156,0.4976
8/28/2023 0:00,8.4729,28.9212,0.6201,0.9988,1.1776,0.0385,0,11.1825,2.4454,2.1522,0,4.1588,0.3032,0,1.645,0,0.9336,0
8/29/2023 0:00,14.5922,34.0176,0.7817,0.9699,1.2403,0.1674,0,9.6679,2.3901,7.9186,0.0004,8.3794,0.3331,0.0019,2.064,0.0414,0.8852,0
8/30/2023 0:00,13.3468,29.689,0.6141,0.8799,2.3851,0.0005,0,3.761,2.3305,7.8956,0,6.3641,0.4021,0.0012,2.019,0.0781,1.1001,0
8/31/2023 0:00,10.25,30.2258,0.3513,0.2422,1.0554,0,0.4811,10.3537,2.3938,2.1196,0,7.7084,0.3174,0.0015,1.7177,0.1191,1.9019,0
9/1/2023 0:00,10.8348,34.4525,0.259,0.0001,1.434,0.2341,0.2979,23.2548,1.3793,1.2409,0,7.6879,0.2748,0.0061,1.6564,0.0464,0.8963,0
9/2/2023 0:00,9.1773,27.8542,0.2238,0.4169,1.5057,0.1044,0.0079,6.7125,0.7764,0.7595,1.0845,9.1525,0.2166,0.0033,1.7479,0.1015,0.8894,0
9/3/2023 0:00,5.8923,24.2424,0.227,0.53,0.9562,0.0156,0.0024,5.8773,0.7963,0.7966,0,4.7899,0.356,0.0006,1.6268,0,0.9106,0.0188
9/4/2023 0:00,11.7088,30.8579,0.2176,0.2093,1.1833,0.0039,0.823,6.716,0.7305,7.3676,0,8.7866,0.2807,0.0016,1.9855,0.0553,0.8629,0.0186
9/5/2023 0:00,16.7213,35.8732,0.2163,0.1992,1.944,0.2016,0,8.2556,0.7711,17.6124,0.8108,6.0051,0.3712,0.0001,2.357,0.0726,0.865,0.001
9/6/2023 0:00,13.4131,30.6357,0.2157,0.3619,2.5073,0.1685,0,5.8617,0.7511,10.0868,0,7.0163,0.3343,0.0016,2.4568,0.1014,0.9148,0
9/7/2023 0:00,18.5859,37.6794,0.2138,0.2894,2.1815,0,0,8.4318,0.7426,21.9965,0.1085,6.7922,0.3593,0.0028,1.9403,0.0966,0.7769,0
9/8/2023 0:00,13.4492,24.2787,0.1269,0.2135,1.4369,0,0,5.7931,0.5337,16.2759,0.0686,3.429,0.227,0.0033,1.2242,0.0772,0.6902,0
9/9/2023 0:00,12.5676,22.9191,0.0947,0.3036,1.8487,0,0.7689,3.848,0.5475,9.9107,0,8.8937,0.2502,0.0005,1.2718,0.0493,0.4725,0
9/10/2023 0:00,11.2017,29.4688,0.3044,0.7203,3.18,0,0,10.5569,0.6553,0.6436,0.9463,7.964,0.2563,0.0047,1.9877,0.0134,0.9828,0
9/11/2023 0:00,7.2733,27.9837,0.4507,0.2763,1.686,0,0,10.1678,0.6831,0.6952,0.1661,4.4584,0.2403,0.0007,2.4778,0.0867,1.0415,0
9/12/2023 0:00,14.9735,33.2773,0.8048,0.1521,2.3144,0.3897,0,10.0934,0.7038,5.0043,1.552,9.9299,0.2248,0.003,2.2998,0.2141,1.9522,0.0568
9/13/2023 0:00,11.2219,29.8657,0.5645,0.307,2.2253,0.1845,0,5.8819,0.6972,6.8367,0,5.5309,0.2302,0.0046,2.3665,0.1606,0.9613,0
9/14/2023 0:00,7.4138,26.0165,0.3645,0.186,2.3952,0,0,8.0906,0.7586,0.6896,0.3597,4.0634,0.2105,0.0026,2.4797,0.0844,0.9602,0
9/15/2023 0:00,8.4199,27.8953,0.4944,0.5999,2.5211,0.0007,0,9.0266,0.7184,0.7175,0.9775,5.0666,0.2149,0.0017,2.4291,0.0414,1.0995,0
9/16/2023 0:00,7.8495,29.2503,0.6268,0.5612,1.9851,0,0,14.0925,0.7577,0.7448,0,5.5576,0.1825,0.0008,2.3709,0.0312,0.9856,0
